Id,propertyValue
872497473541025795,0.0
1149822488567787523,0.0
1413788677155684353,0.0
1270127872066367491,0.0
40841619,0.0
1442299554829795330,0.0
1383933063474806786,0.0
1549326027003809792,0.15720392255468946
742428765536407552,0.0
1543988513036587008,0.0
2540122522,0.0
3279892890,0.1375338753387534
606286246,0.0
113193393,0.0
1507877460288831491,1.0
807612872,0.0
467349967,1.0
69415388,0.0
37171680,0.0
1284293593704923136,0.0
878583183264153600,0.0
1253519197398859776,0.0
1597223584820330496,0.0
786871507763036160,0.0
1303132908597772288,0.0
778352097339342848,1.0
1565407559623868416,0.0
1102206384479895552,0.0
524235256,0.11475578330678139
1460599879638470660,0.0
892586490341064705,0.0
1281603113716252673,1.0
1587477330410307585,0.0
1572989817847250945,0.0
1263566284471631873,0.0
967258628,0.0
964112547589820416,0.0
563032582,0.0
1572787215649964033,0.0
1556348512329236481,0.0
2500014602,1.0
4680266256,1.0
1364931091,0.0
1498028474660966400,0.0
1520484256706875392,0.0
1533106777969020928,0.0
4748948000,0.0
252129834,0.0
1001599532,0.10545420197549522
1055863340,0.0
18821676,0.0
194458160,0.0
1302318073576390659,0.0
34026032,0.0
1571220988985049091,0.0
1478692593097658369,0.0
1386451533617844225,0.0
1535544666367610881,0.0
1312389247631065091,0.0
1473959145074216961,0.0
1525859777376571393,0.1119634977938227
1575372361532149760,0.0
2790732358,0.0
123786630,0.0
1493256162015334402,0.0
1461967030521843714,0.0
1534148292094795776,0.0
822066114473566208,0.0
1530021621481676800,0.0
1380582471813713922,0.0
182661710,1.0
2516267602,0.0
799938765623992320,0.0
1376165255252955138,0.0
750011829439504384,0.0
716649049,0.0
815215202,0.0
1719874146,0.0
1447486492180369411,0.0
714831743459598337,0.0
1448978862981849089,0.0
3396809325,0.0
160117360,0.0
132330097,1.0
1593524563811377152,0.0
1505387657651703812,0.0
1415055887228620804,1.0
2332242566,0.0
1438753263520731141,0.0
191050402,0.0
3375313576,0.0
40317609,0.0
1234527527370141696,0.0
1448280200526057478,0.0
1457817626378391558,1.0
1460248312511012868,0.0
1273442995,1.0
198652603,1.0
1379694740317216773,0.0
1414952061330989056,0.0
561722062,0.0
1478835779627589632,0.0
737649642498891776,1.0
1325484841786351616,0.6666666666666666
1518737679638274048,0.0
1486679015901569024,0.0
853226192,0.0
1495827410058682368,0.0
110047961,0.0
1034105563,0.0
1318007520,1.0
1325125749771280385,0.0
1451336095900311553,0.0
19608297,0.0
1370262155132608513,0.45454545454545453
151728886,0.0
1477251488061792258,0.0
1329472373444255746,0.0
1467383767681671170,0.0
31142666,0.0
838546189,0.0
1505100747393880074,1.0
1369971449465872387,0.0
1532188128983011328,0.0
1527253267126046720,0.0
1570793752029188096,0.0
1518254243219709955,0.0
1379036898946129923,0.0
1572863059219337216,0.0
1515527821724372992,0.0
64434978,0.0
27472675,0.0
2572890921,0.0
101659439,0.0
1373343427484655620,0.0
1292034837335818240,0.0
1241545167288451072,0.1348018077069031
1193771273513385984,0.0
114766653,0.0
4050072382,1.0
1557963749646110720,1.0
1574245382208487424,0.0
1497957611295154181,1.0
134165326,0.0
874356984513871873,0.0
71250768,0.0
34026335,1.0
18821987,0.0
1382325996981002246,0.0
1394613354564624390,0.12912659859224745
1490090204018974726,0.0
290927468,0.45454545454545453
9909102,1.0
1220559691379593216,1.0
1480384216269529095,0.17176343944287
1009452661773660163,0.0
11744152,0.631578947368421
1134180858460553216,1.0
47920054,0.0
315306940,0.0
338899906,0.0
1120845808566452225,0.0
271791057,0.0
259732461,0.0
4862194677,0.0
20132853,1.0
806943413698461696,0.0
814842233711132672,0.0
757002959398010880,0.0
810832516139614208,0.18016252665552418
812281959019872256,0.0
738736064181993473,0.0
740244738738126849,1.0
758753238162243584,0.09706242122060714
776197909259911168,0.0
816636598712434688,0.0
1373159089560256513,0.0
756204633165561857,0.0
1361104269299056641,0.0
1368933530286325761,0.0
790207511978737665,0.1338987406836289
17511440,0.0
1369734323994263554,0.0
1380740390425362435,0.0
1369725709917257730,0.0
1360849708432916482,0.0
1372871184925229059,0.0
1042253255663931392,0.07413711359757254
755430782852825092,0.0
726513570276605956,0.16057119375385248
535770134,0.5
1358085790048354309,0.14090614069880647
760206068085587973,0.0
1377870138037403653,0.0
1516542774270595074,0.0
1463886354551431168,0.0
1022302945419747328,0.0
1131687591005151232,0.0
1097970116141015040,0.0
1379256679209009158,0.0
1141577832851595264,0.0
288568357,0.0
815320191043272712,0.0
301151284,0.0
1358589645685022721,0.0
1375634114414403585,0.0
1581854873263509504,0.0
75969607,0.0
960409239045931008,0.0
1552551902881013762,0.6666666666666666
1470837842,0.0
205468761,0.0
1390215817095122949,1.0
995728558831144960,0.0
1589647344412364800,0.15747317515490403
1555441658199773184,0.6666666666666666
1267431003984990208,0.0
1573926421663289344,1.0
1288956640801296384,0.6666666666666666
3652662381,1.0
984840472869965824,0.0
1005211670527053824,0.0
289879149,0.11748348452167116
2719954040,0.0
36648059,0.0
40580222,0.0
469972097,0.0
377173121,0.1576908331483686
1570939845018619905,0.0
1550805238319386625,0.09852806757651211
866955905811845121,0.0
1580466680555343873,0.0
1391234883842760708,0.0
2751673480,0.0
1573299733589889025,0.0
1242633706432598017,0.0
1289338796253876225,0.0
1186746261610926081,1.0
1518633727341088768,0.0
1537087930501681152,0.0
839152434769444866,0.0
1432685638592073735,0.0
1589426978230341634,0.0
878754099101143042,0.0
1573324564532191232,0.0
1574013318641115136,0.0
1574027123202875392,0.6666666666666666
1573647714918752256,0.6666666666666666
1419734886370402304,0.0
1404687954048606208,0.0
1127876539675283458,0.0
1583450550422626304,0.0
746310461960904704,0.0
1573957699351502848,0.0
1068971167,0.0
156185761,0.0
294073522,0.0
1267915931830947843,1.0
1565321195377102851,0.13437223334851858
1572659965319340033,0.0
1358127458059444225,0.0
1566150246329114625,0.0
1572745480265687041,0.0
1537764991885008897,0.0
1376944322621366273,0.0
1224160446,0.0
150156491,0.6666666666666666
372716748,0.0
279131342,0.0
1529204567207993346,0.0
1586434220985049090,0.5
1561756518676062210,0.0
1574363776966615042,0.0
1518498353516011522,0.0
311112917,0.0
224081112,0.0
176108768,0.0
773010660,0.0
2269328633,0.0
2522297599,0.0
1490343886186766340,0.0
1574104077474095108,0.1572687756580536
1481898796414033924,0.0
1538295378453200896,0.0
876146663487700992,0.0
1594443420415557632,0.0
108475659,0.0
1108053176840867842,0.12815782353085872
53425423,0.0
360396048,0.0
260781332,0.0
2781295894,0.0
61551898,0.0
1593357792286498821,0.0
21706010,1.0
10433822,1.0
1574748432073228289,0.0
959919392,0.0
405484835,1.0
1147090213,0.0
391591212,1.0
885686341740232704,0.0
798151333534498818,0.0
20919626,0.0
1592190870610141191,0.0
1353080028972658688,0.0
3001234770,1.0
19084628,0.6666666666666666
1336541418001739776,0.0
375862615,0.0
585053527,0.0
165098841,0.6666666666666666
2342991193,1.0
18036062,0.0
1414872331361607688,0.0
351745384,0.0
3308991850,0.0
592655723,0.0
1421528535148212225,0.0
1496784681525784577,0.0
1398088809380786177,0.0
2943563118,0.0
317404528,0.0
12793202,0.09375262406583257
1167013236,0.0
429864309,1.0
2610378102,0.6666666666666666
584267129,0.0
1501163287299383305,0.0
1394751012590792706,0.0
1429184663587860482,1.0
773550853106040832,0.0
897143498004103168,0.0
875084516175511552,0.0
1116299221072740352,0.0
1596241141770354688,0.0
1578338346107011072,0.0
952600249679347712,1.0
1525889043543752704,0.0
1300086572700794880,0.0
279131529,1.0
80164237,0.0
125515154,0.0
1457011736729509898,0.0
384251294,0.0
1283139557047795713,0.13641838462478398
1561472122815381505,0.0
1586806379863474177,0.0
707264559363522561,0.0
1572524109828849665,0.0
25900452,0.0
2217424299,0.0
285685164,0.46153846153846156
2627417518,0.0
1573786338976989186,1.0
970015427505029122,0.0
978395346517753858,0.0
1180029898804482048,0.0
1248284628672106496,0.0
1545175673643335682,0.2916666666666667
1226859316654690304,0.0
1232295063914414082,0.0
2537764291,0.0
1350922345045766149,0.0
1516866477307146245,0.0
1597684113879728131,0.0
1558198537933946883,0.0
1152110797293670401,0.0
1128126469941547009,0.0
998716879,0.0
1288298946012618752,0.0
1494049801004097536,0.0
1392121819101081605,1.0
19609062,1.0
1482360554148835329,0.0
1492780937708515334,0.0
1434203829747265542,0.0
1593380035615916036,0.0
113980909,0.0
25376245,0.0
1408727661074132999,0.0
1571888709414289413,0.14254445964432286
535508488,0.0
3259708938,0.0
143603212,0.0
223819281,0.0
295646738,0.0
208090646,0.0
1423128090,0.0
1308923333426151430,0.0
25638431,0.0
3826988579,0.0
376124970,0.5
858901335210688512,0.11971453512412515
2949330481,1.0
133641778,1.0
1374754938987950089,0.0
1463451851316211721,0.0
1967601206,0.0
701380134297849856,0.0
928299105511723008,0.0
954983308361912320,0.0
1323304973539659776,0.0
1020594320502607872,1.0
1039577497204084736,0.0
1044627627124903936,0.0
286209594,0.0
1098999713532137472,0.0
69416519,0.12269601532326435
1574029959827423232,0.0
1264698950516342784,0.0
409941587,0.0
906358341315776513,1.0
1530345043,0.0
124204633,0.0
481506909,1.0
19084896,0.4074074074074074
327890532,0.0
58406508,0.0
2962175596,0.0
427243129,1.0
83048070,0.0
1532669423009792000,1.0
2934650503,0.0
1574048217360224256,0.0
74921624,0.0
3096917659,0.0
1569481095393181697,1.0
4174591649,0.75
1334539948960018432,0.0
1576058506955747328,0.0
1168751695288889344,0.0
1577563100571529216,0.0
342046377,0.0
1214758474162139137,0.0
1466972089940733953,0.0
1241800006480195585,0.0
114767550,0.0
1273787820704821249,0.0
177157830,0.0
1042535280656437254,0.0
249771737,0.0
18036441,1.0
990039991614103552,0.12267097807148351
709217917,0.0
971454180,0.0
245577444,0.0
1437378590866173955,0.0
869216980368334848,0.5384615384615384
1587827498347372544,0.0
3091150576,1.0
1065376867102990336,0.0
1579764890444734464,0.0
1290244330008059904,0.0
907578216822579200,0.0
844576501,0.1525666930217576
1958426354,0.0
3294836466,0.0
1591162620,0.0
1431816214959910916,0.0
1590880094008090625,0.0
1131109471915319297,0.0
1023072172603056129,0.5
1581028741211463681,0.0
1575007440264994817,0.0
1587160022848610305,0.5
1578784177075494913,0.10173794180824058
1573690066958000129,0.0
1398805116455514116,0.0
1573104837398601729,0.0
1394143538586308608,0.0
18330087,1.0
16463639,0.0
1550870000549994498,0.0
1571182169787179010,0.10066854735865827
833960312294502400,1.0
1492107387314085890,0.0
1174694176191127554,0.0
103495460,0.0
1574279096758149122,0.0
784385624631570432,1.0
5715752,1.0
1475086086175170562,0.0
997144364,0.0
283588396,0.0
108738357,0.0
1536064327547068419,0.0
1029161756550209539,0.0
1591895737809477635,0.0
1573673804332769283,0.0
1396585888990339075,0.0
839928543819755521,0.0
1411351258557030403,0.0
83310402,0.0
46348109,0.0
169293647,0.13037276768957434
289093455,0.0
1548155176027975687,0.0
1401911480933654532,0.0
1447150011222040580,1.0
1596478192767967236,0.0
1511931456586596352,0.0
1001511262545592320,1.0
131282783,1.0
39532387,0.0
1472942073129181189,0.75
1502930112714457089,0.0
806519111920467969,0.0
1142628986234609664,0.0
1587779507171180545,0.0
1476135855622275073,0.09740563245109464
1462677053224861697,1.0
391329657,1.0
210974586,0.0
1579104128,0.0
522401665,0.11110163347123299
1181169542,0.0
1329258556898492418,0.0
714834455647490048,0.0
1558866775034302464,0.0
942748132697182208,0.0
1232700770601930752,0.0
1382758290,0.0
1516906777119543296,0.0
845363096,0.0
2468820888,0.0
1457389251625041923,0.5
1548718182466260992,0.0
1017415475028824065,0.0
1257320691910578177,0.0
1533230799754891265,0.0
1281604908643258369,0.0
605501349,0.6666666666666666
430361869,0.0
1544050696290541576,0.0
2396731321,0.13042825194432392
1574450896733442051,0.0
309802939,0.0
1557918294300135424,1.0
239548368,1.0
839786300513402880,0.0
1253440780980666368,1.0
1260974999994843136,0.0
601831406,0.0
1253817091788062721,0.2564102564102564
127612915,0.0
764333005062148096,0.5
1326197697557172224,0.0
1379904156375322624,0.0
1407632792729554944,0.0
4877662222,0.0
214120461,0.0
1255506448722903043,1.0
1579548957021466624,0.0905184395848777
1398318190048972801,0.0
1466059791579901952,0.0
789454349038653441,0.0
1523652865893756928,0.0
1566495171679662080,0.0
1580780478227181568,0.0
1417682185394458625,0.0
1248658257050288131,0.0
107427891,0.0
403912762,0.0
1575639165882232833,0.0
778135569931046914,0.0
1270292040857739264,0.0
1212005712382976000,0.0
1537161282,0.0
245839939,0.0
344406093,1.0
1586957536699510786,0.0
1336744168262078467,0.0
935649795087196160,0.0
117389414,0.0
1432854218839298052,0.0
1428724991110025220,0.0
1380588308552540162,0.0
1239686266309894146,0.0
1449507962314166276,0.0
1422870722515439620,0.0
3565893749,0.0
2356623481,0.0
51329146,0.0
323696762,0.0
98515069,0.0
375076993,0.0
313473155,0.0
40056964,0.0
1432396313585389573,0.0
94582921,0.0
801585294,0.0
2538813604,0.0
1898657978,0.0
1158815024355401728,0.45454545454545453
1113361288288198656,0.0
718032143709036544,0.0
1225416421594816512,0.0
948151503629508608,0.13590477101393827
1596314222547329024,0.0
1153252477724188672,0.0
1180597573230452736,1.0
62601419,0.0
1526574063975530496,1.0
1135556814,0.0
1395373459539103752,0.0
1573988313098330113,0.0
1193999167737225217,0.0
720044748204072961,0.0
1113874808536752129,0.0
839134496297480192,0.0
347551963,0.4074074074074074
25114849,0.0
545994980,0.1923417659218427
202586345,0.0
3054975212,0.0
603404526,0.0
2937796849,0.0
1575814497956114432,0.0
1528938561315123200,0.0
532625652,0.0
1515825359903633408,0.0
1534764481246507008,0.0
1597794658813325312,0.0
2164472050,0.0
1139050906224275456,0.0
234830088,0.0
1214693841393082371,0.0
1582246411999252480,0.0
1581508499846049793,0.0
1503883960056655873,0.0
1106196744,1.0
183974161,0.0
1517184221416247296,0.0
527907092,1.0
367474985,0.0
16988467,1.0
327629108,0.0
1717516598,0.0
56572218,0.0
28784974,0.0
1053505873,0.0
947777373323321350,0.0
2515790744,0.0
353057118,0.0
260782440,0.0
1246241555524071424,1.0
1218656928886403072,0.0
1216063630585868288,0.0
1490882370597269504,0.0
1160137701515046912,0.6666666666666666
188430729,0.0
871315348678750209,0.0
2902931852,0.0
1534865436579442689,0.0
1516993787482058753,0.0
22231438,0.0
1524560158621413377,0.0
211499407,0.0
2551658893,0.0
1417515694955147265,0.0
1440995925325975553,0.0
72825248,0.0
1959737762,0.0
1525391174663647234,0.0
1386774683966746626,1.0
773350130590318592,0.0
730842549351514112,0.0
1358565450829955072,0.0
1302896034260168706,0.0
1258219961883013122,0.0
1504916274752761858,0.0
2422684081,0.10525465160912342
187120055,0.12841240501129594
1240673971164655619,0.0
1501617101529919491,0.0
1466940282906324995,0.0
1277024147164606467,1.0
14629315,1.0
1447190577737453568,0.0
1214706518882340864,1.0
1597153508741959680,0.0
1576040182612054016,1.0
1383781514261909504,0.0
1389050341,0.0
442448361,0.0
3929749996,0.0
1499562251988062209,0.0
1134386501372956673,0.0
1389455908820832257,1.0
827776829511520257,1.0
155662854,0.0
1153770487123783686,0.5
462371336,0.0
220412424,0.0
1476809112981688322,0.0
1596981289411760130,0.0
1573267062553825282,0.6666666666666666
1153234306736594944,0.0
3153541647,1.0
942267754056261632,0.0
267074070,0.0
809266537425211394,0.0
66533920,1.0
1418310780106289159,0.0
1423372659178582023,0.4117647058823529
1457346340636151811,0.0
3000711717,0.0
1110343004768874496,1.0
135215658,0.0
293550635,0.0
394213943,0.0
2361342523,0.0
303249982,0.0
511130177,0.0
2213231180,0.0
3208329805,1.0
1575338536479465472,0.0
44513878,1.0
1489365368263127046,0.0
876676690281451520,0.0
997449070405963776,0.12100145542377605
1167621319871123456,0.0
1221025837388091392,0.0
976856949294845952,0.0
952059861658980352,0.0
1186667134107209728,0.0
1328506869447610368,0.0
850606320667545600,0.0
804493761581633536,1.0
820984412,0.4074074074074074
2649176678,0.0
163789418,0.0
1163054265591615489,0.0
262879862,0.0
744438390,0.0
1547652365880217600,0.0
1536169018792431616,0.0
1398646714634948608,0.0
1556574932535955456,0.0
1563739040662245376,0.0
838683867070418945,0.0
1589143314258808833,0.0
1576680052665700353,0.0
1536219295813816320,0.0
1479041277475770368,0.0
1211784689469444097,0.0
1574887106228342785,0.0
1419639137838125057,0.0
1186790265400414210,0.0
1591322853445607424,0.0
1455448910978174979,0.0
1216801836776116226,0.6666666666666666
1575494164967411714,0.0
1505370987960815619,0.0
1443095958565244931,0.0
1552071821100457984,0.0
1427198204999716867,0.0
1412145654994915331,0.6666666666666666
786930660619407363,0.0
1399219660873093123,0.0
1532714302397829125,0.0
1393462749540208644,0.0
1391799693525471236,0.0
837296267088711685,1.0
1442513839510081541,0.0
1498248310053752838,0.0
1445478408213843973,0.0
1460910926459129862,0.06917000420419092
1157694556290240517,0.0
1519570811392184325,0.0
1445694471652331527,0.0
1452582053963190278,0.0
1402218366648012806,1.0
1528668690333442049,0.0
412301986,0.0
1494603113168195591,0.0
1420564070319607815,0.0
1575816833407811584,0.0
1445516013932466184,0.0
1514889305855971335,0.0
1419726124205035528,0.0
1219222551072858112,0.0
1504661920367857672,0.0
2345351857,0.0
1445738392373776394,0.0
1441609237289848843,1.0
873329340410449924,0.0
1360637386645000196,0.0
1574150074984177666,1.0
206518977,0.0
1133244423897149440,0.0
1567819536656924673,0.0
1174044956157079552,0.0
1572985000143757315,0.0
1574454686412840963,0.0
1231057265798475777,0.0
1575001128927895555,0.0
3431414493,0.0
1271143463929573377,0.0
243481314,1.0
426719977,0.0
54999794,0.0
1575060021519458308,0.0
1061229926903246850,0.0
843791094,0.0
38746877,1.0
1574577725146275845,0.0
1167538956,0.0
140983055,0.0
2848930589,0.0
1595034380036087814,0.0
85932841,0.0
317143861,1.0
822078813647597568,0.0
411240194,1.0
985873219,0.0
789092811710853120,0.0
28785486,0.07338213900229949
1572577384930353160,0.0
1573085318500196360,0.0
17775451,0.0
1352688185973862401,0.0
262093659,0.0
750606402729734145,0.0
3076471655,0.0
1390099310,0.0
47397749,0.0
840584912755343360,0.0
2233154425,1.0
123681659,0.09531358608831385
133118845,0.0
1531983012132691968,0.0
1457954818111447040,0.0
57097104,0.0
1573715164943491072,0.1189488664469829
1534798902750486528,0.0
1569463724188246016,0.0
982483659872649217,0.0
1521801411004190720,0.0
1573801270179405824,0.0
3358538651,0.6666666666666666
2860989345,0.0
865024932,0.0
866859942,0.0
1564249032058609665,0.0
816307676812447744,0.0
99564461,0.15726561085062282
1496005556,0.0
157498296,0.0
116865983,0.1181695278807882
224869326,0.0
1100168142,0.0
860926632407781376,0.0
93797343,0.0
1055079392,0.0
67845090,1.0
1328757746,0.0
1594851937282932736,0.6666666666666666
1506160936440283136,0.0
1534600070712246272,0.0
1461959166159994880,1.0
1573539874963177472,0.0
1578548281961070592,0.0
1585384791054204928,0.0
533937142,0.0
1495781497550389248,0.0
1478118657951776769,0.0
1519698968904712193,0.0
1572416465600495617,0.0
4499651602,0.0
952241493657505792,0.0
2926787610,0.0
466041885,0.0
349912097,0.0
1582354728238911488,0.0
1092786995041046528,0.0
979741993105526784,0.0
1187851290606473216,0.0
913773246964731904,0.5
1299938973591179264,0.0
159857707,0.0
1252404970651029504,0.08877604921021691
1594071877538004995,0.0
1549460401468981251,0.0
924006769441017857,0.0
949076679573540865,0.0
1485612284156297219,0.0
585055320,0.0
1487366197402386436,0.13269940994184318
77544540,1.0
845201416029298688,0.0
170343519,0.0
2604088416,0.0
277298271,1.0
1065147844456177664,1.0
607599722,0.0
370097260,0.0
1247405968289337347,0.0
1724595318,0.0
743293566550630401,0.0
505363578,0.0
473382011,0.0
1573823763174637574,1.0
1283639559532589056,0.0
710868851735408640,0.0
904871058,0.0
1250494681923727360,0.0
1575902587257344000,0.0
1095449761,0.0
294861996,0.0
169557169,0.0
617561266,0.0
3261021365,0.0
776158394,0.0
2530163900,1.0
1291795656,0.6666666666666666
392641748,0.0
405224669,0.0
872460247365017600,0.0
888350826959429632,0.0
1283173945202663424,0.0
1161703589942878208,1.0
285687016,0.0
87768305,0.0
1572289778,0.0
1205151858408513537,0.13416130942673957
1333363025521369089,0.0
1282405126997762049,1.0
1295918673316765697,1.0
18824442,0.0
398146813,0.0
1284059588959100928,0.0
168508680,0.0
3382394122,0.0
460274958,0.0
46873872,0.0
593968401,0.0
2764258594,0.0
2568437033,0.0
1596864055456993280,0.0
1235302618483875843,0.0
1350780643014225921,0.0
56048949,0.2001306034648331
1594572096,0.0
901896951142244356,0.0
1587051911416811521,0.0
1572235985253208065,0.0
1557649503221878785,0.0
1040752131945332736,0.0
1292481409630666752,0.0
109526344,0.0
1213078483603095552,0.0
29834570,1.0
14368074,0.0
18824526,0.0
1389313368,0.0
21183833,0.0
1369175724213624837,0.0
1378565468,0.0
1590486679441543170,0.0
1266251539426902017,0.0
1055322345982722049,0.0
2273525088,0.0
1025981798,0.0
57621865,0.0
987708781,0.0
1030634001550082050,0.0
343621003,0.0
98254221,0.0
197868943,0.0
23805330,0.0
2334080410,0.0
3387899302,0.16449514828769285
4860362153,0.0
3061005738,0.0
940260781,1.0
475479478,0.0
190004665,0.0
33242565,0.0
138100174,0.0
1534541268,0.0
23281108,1.0
1412906454,0.0
1375928376612036616,0.0
4296228315,0.5263157894736842
833779244652232705,0.0
1366520757661138945,0.0
569851370,0.0
38485482,0.0
339426799,0.11790264545475118
364330480,0.0
2900573699,0.0
1542150527970324480,0.0
1553764882163838976,0.07404038825017409
1546650015166509056,0.0
941833752,0.0
2864135711,0.10773663459152444
1468381970359267329,0.0
384253486,0.0
1575664098586435584,0.0
1397702192,0.0
1592545858653822976,0.0
453459512,1.0
51854908,0.0
855739919242625024,0.6666666666666666
1595071093802311681,0.0
28786249,0.0
3304537692,0.0
2214280808,0.0
2588884592,0.0
1577008538362302464,0.0
1269937997451087872,0.0
1385008920159309824,0.0
1084464705266241536,0.0
1572114940135198720,0.0
1488688293055287296,0.0
1053155725655134208,0.0
1577775634016882688,1.0
1528703134062858240,0.0
1542428644265676800,0.0
15154811,0.0
323960460,0.0
107167377,0.0
1573184568454270977,0.10547412745971334
1573532080969076737,0.0
1202489872105328641,0.0
1443114929800859649,0.0
1244400015071760385,0.0
1452363238319050753,0.0
1091902764526063617,0.0
1584312599742763009,0.0864113578690727
510869144,0.0
1044961172330631169,0.0
392642209,0.0
1199316166419927042,0.0
939083901192097794,0.0
1047516078723813378,0.0
1227244887441055744,0.0
957562542,0.12607177137694894
1237804286802829312,1.0
1208408725465321474,0.0
1583272582270406658,0.1290743478153155
1063880942287233024,0.0
3406773946,0.0
108740292,1.0
1485975058598318083,0.0
1401495365262757891,0.0
1438642057711702019,0.0
1285618608299745281,0.0
1072884488672288769,0.0
1522600532338266115,0.0
809223094887776256,0.0
3299370374,0.0
59981519,0.0
2550349528,0.0
1595837934296616964,1.0
1465039676184711172,0.0
1574425279547822084,0.0
1320771176566870020,0.0
1481442513827229696,0.6666666666666666
1219346202333978626,0.0
1308066131391979522,0.0
105070315,1.0
1571914363551862789,0.0
169819898,0.0
1397220396122861569,0.17187534364072224
1493041845298884609,0.0
1434204329443946497,0.0
1391715496005824513,1.0
251084543,0.0
52379394,0.0
1418391915830067205,0.0
1179042522234081286,0.0
1438393537482182662,0.0
1437254010164047874,0.0
1357902556366729218,0.0
1437007121753665538,0.0
927167975441842176,0.0907001845339647
1468042171571859458,0.0
602357529,0.0
3076210462,0.0
2309177121,0.0
220413735,1.0
160644903,0.0
1323377295881654279,0.0
1267298524619776005,0.0
1582298696322088960,0.0
2342993721,0.0
136865180,0.0
1322257169753034760,1.0
1274386732755099654,1.0
105332560,0.0
1465780365038178313,0.0
1256988823919173639,1.0
900210538168414208,0.0
1038471403157286912,0.0
857511791424925696,0.0
1065287370235408384,0.0
888398957197619200,0.0
807267736061702144,0.0
936241149005754368,0.0
876702796493582336,0.0
22495082,0.0
121061220,0.0
14106476,1.0
3313450865,0.0
267861878,0.0
1078148983,1.0
1085545087071907841,0.0
977320822464540673,0.0
912795608926351361,0.0
1006261036075413505,0.0
3376627587,0.0
617299845,0.0
991360712999137282,0.0
720524044257345536,0.0
1572336135065452544,0.0
1532672026455982080,0.0
1575562805750677504,0.0
1591701213548003328,0.13729950986420253
2758229910,0.0
1589102838596124672,0.0
1574129706160504832,0.0
1482054136065572864,0.0
814252199119306752,0.0
1556327810196717568,0.0
8077212,1.0
1096112169396174849,0.0
1564670351807758337,0.0
1516434132989001729,0.0
1417232014927872001,0.0
817931915839815681,0.0
1438968000451854337,0.0
1419771223215587329,0.0
1522460881296179201,0.0
551763889,0.0
13582262,0.0
835894678373416961,0.0
1504499424164200450,0.0
1412389615932162050,1.0
1558728442920636416,0.0
1393881338990628864,0.0
1470349044908101632,0.0
795026842759532544,1.0
1494005712032251906,0.0
884519634078138368,0.0
2440511442,0.0
127352791,0.0
1571505306659602435,0.0
342835169,0.0
1349458209048694785,0.0
1576939283713245187,0.0
1392923640346329091,0.0
1487503471116959747,0.0
2425307123,0.0
1573244895644491776,0.0
1480278008,1.0
798636579447336966,0.5
2409840634,0.0
1460749475048210436,0.0
1254027355590443008,0.0
1270040457448472576,0.0
1279513003122180096,0.0
1081314367621251072,1.0
1274102425855672321,0.0
1095798842568687617,0.0
835966910978277376,0.0
1265064479873777664,0.0
1110286316347015168,0.0
1256759625078226944,1.0
1069702278221873153,0.0
1247960933600804866,0.0
837750710351642627,0.0
1279844853514452997,0.0
1253812867893248006,0.0904974755662606
1096710299070185478,0.46153846153846156
1265794109773660167,0.0
1244724060728279048,0.0
1248761150122180617,0.09607961250983478
1104465485129793549,0.0
238764044,0.0
1454582717375385603,0.0
1253762900738654221,0.12399454236804112
181354522,0.0
34029601,0.0
460537897,0.14685689060871035
1509598228144078854,0.0
1516734705806229510,0.0
1419101917062516737,0.0
236929072,0.0
1512521791,0.0
26951743,0.75
102187076,0.0
123945028,1.0
1372573295560769543,1.0
238239815,0.0
1429054674624122885,0.0
1590734604687839232,0.0
1594423341644976128,0.0
1573525641932247040,0.11976736166984667
1596606126166052864,0.0
1395391001989156864,0.0
1574690098565812224,0.75
746839752171786240,0.45454545454545453
1572739208724287488,0.0
1558111366694768640,0.0
1527369225861533696,0.5
2561359950,0.0
2322284623,0.0
1002913874,0.16329728882620279
2356887637,0.0
419381330,0.0
2313633876,0.0
242434140,1.0
22233184,0.0
3923722337,0.0
1595839796357828609,0.0
1419340065780731905,0.0
1573692631602892801,0.09530604031756484
1577839545202184193,0.0
1572496993775194113,0.09115988265279341
1581360804204580865,0.0
1571750297873092609,0.0
103235692,0.1336068726759841
363544699,0.0
1584684625976299522,1.0
787729546200158210,0.0
991864363769257984,0.0
542589053,0.0
1525131376101625858,0.0
1575109808675557378,0.0
1486191999199940610,0.0
85934221,0.0
299843730,0.0
1539046316503977984,0.0
604979347,0.0
1497087613165047811,0.0
1532941438706925568,0.0
1033651836564135937,1.0
1593175908122300419,0.0
1493299805124444160,0.0
1545585716809371651,0.0
1059334038308118529,0.0
1575254567595479043,0.0
1528237652532936704,0.0
1551013487757115392,0.0
329990297,1.0
4157292705,0.0
805183654200807424,0.0
3185000612,0.0
396312747,0.0
1593308268008509444,0.6666666666666666
1366783901209923588,0.0
1528897270657466369,0.0
1368971972567306244,0.0
197869748,1.0
1020739771,0.0
34029756,0.6666666666666666
600522945,1.0
1573778462648799232,1.0
25641158,0.0
1573296881236643845,0.0
1283406809697484801,0.0
1575982849899040773,0.0
129712344,0.0
259735771,1.0
1509988875925655558,1.0
948098820499316736,0.0
1555460865259741184,0.0
749000238807916544,0.09333293524019945
915614461406224384,0.0
1163293610382467072,0.0
791740505226747904,0.0
779462535233675264,0.0
1557569746152726528,0.0
880318722509905920,0.10632580730743328
875650390888292353,0.0
865994951414259713,1.0
916023838453800961,0.0
1548371505309818882,0.0
1146454885124022273,0.0
