tweet_id,Source,Target,conversation_id,limitedTopics
1597738796287918082,76931020,76931020.0,1597738796287918082,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597738801841213440,1574809508777545730,1.5748095087775457e+18,1597738801841213440,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597738836322582528,46588298,46588298.0,1597738836322582528,"[6, 4, 9, 7, 0, 3, 8, 1, 2, 5]"
1597738929524191232,375982751,375982751.0,1597738929524191232,"[6, 8, 5, 3, 0, 4, 9, 1, 2, 7]"
1597739154187878401,1577008406237511681,1.4120080890128712e+18,1597696814261866496,"[6, 8, 5, 9, 3, 0, 1, 2, 7, 4]"
1597739272546967552,1572539401711894535,1.5725394017118945e+18,1597739272546967552,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597739295632424960,1588261342800232457,1.5882613428002324e+18,1597739295632424960,"[6, 8, 5, 7, 3, 1, 4, 2, 0, 9]"
1597739720867721216,94137455,94137455.0,1597739720867721216,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597739721085816832,1525917980810530818,1.5259179808105308e+18,1597739721085816832,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1597739900576894976,886820262766944256,8.868202627669443e+17,1597739900576894976,"[6, 9, 0, 2, 8, 4, 1, 7, 5, 3]"
1597740024644403200,865967766733455361,8.659677667334554e+17,1597740024644403200,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597740158451056640,154422780,154422780.0,1597740158451056640,"[6, 8, 5, 9, 7, 3, 0, 4, 2, 1]"
1597740159822606337,2679873391,2679873391.0,1597740159822606337,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597740192395558912,1579998556026724352,1.5799985560267244e+18,1597740192395558912,"[6, 9, 0, 2, 8, 4, 1, 7, 5, 3]"
1597740232899973122,1568354066685739008,1.568354066685739e+18,1597740232899973122,"[6, 8, 4, 5, 9, 7, 0, 1, 2, 3]"
1597740237144616960,1479932481193271300,1.4799324811932713e+18,1597740237144616960,"[6, 8, 4, 5, 7, 3, 0, 1, 2, 9]"
1597740307642081286,2724432951,2724432951.0,1597740307642081286,"[6, 8, 4, 5, 9, 7, 0, 1, 3, 2]"
1597740438420529152,259427575,259427575.0,1597740438420529152,"[6, 8, 9, 3, 0, 7, 1, 2, 4, 5]"
1597740448830947328,1396201013690916872,1.3962010136909169e+18,1597740448830947328,"[6, 8, 4, 5, 3, 0, 9, 2, 7, 1]"
1597740498529439745,1573669935565389825,1.5736699355653898e+18,1597740498529439745,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597740941494087680,62776890,34639571.0,1597740941796048897,"[6, 4, 5, 9, 7, 3, 0, 8, 2, 1]"
1597740941796048897,34639571,34639571.0,1597740941796048897,"[6, 4, 5, 9, 7, 3, 0, 8, 2, 1]"
1597741202954424321,1341450477582643206,1.3414504775826432e+18,1597741202954424321,"[6, 8, 5, 7, 0, 4, 2, 1, 9, 3]"
1597741290980274176,1587472940802744326,1.5874729408027443e+18,1597741290980274176,"[6, 4, 9, 7, 0, 8, 2, 3, 5, 1]"
1597741791822114817,1443152340140371972,1.443152340140372e+18,1597741791822114817,"[6, 8, 4, 5, 7, 3, 1, 2, 0, 9]"
1597741864861331456,1581736305918181381,1.443152340140372e+18,1597706649208512512,"[6, 5, 7, 3, 0, 8, 1, 4, 2, 9]"
1597741902178439168,1549740681777790978,1.5731853160343306e+18,1597677912656089088,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597741914098651137,1443152340140371972,1.43559651421517e+18,1597689880318201856,"[6, 5, 9, 7, 3, 0, 4, 8, 1, 2]"
1597741925733634048,1443152340140371972,1.43559651421517e+18,1597686187862683648,"[6, 8, 5, 3, 0, 1, 4, 7, 2, 9]"
1597742032155422720,1461956842859360257,1.4619568428593603e+18,1597742032155422720,"[6, 8, 4, 5, 9, 7, 1, 2, 3, 0]"
1597742063109681152,357222990,357222990.0,1597742063109681152,"[6, 8, 5, 9, 3, 0, 1, 4, 7, 2]"
1597742204335685634,1307488089191972869,1.3074880891919729e+18,1597742204335685634,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597742209339514881,722058248338149376,7.220582483381494e+17,1597742209339514881,"[6, 4, 7, 3, 0, 8, 9, 2, 5, 1]"
1597742229678067712,2990287375,2990287375.0,1597742229678067712,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597742312674979841,223186941,223186941.0,1597742312674979841,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597742364285890560,1218523982900514816,1.1226962275760046e+18,1597742364646600704,"[6, 8, 4, 5, 3, 0, 9, 7, 1, 2]"
1597742432309088256,209389648,97347866.0,1597742433458323457,"[6, 4, 5, 9, 3, 0, 8, 2, 7, 1]"
1597742456971603968,1478008089529966592,7996082.0,1597742456971603968,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1597742540153028608,1216577006680379392,1.2165770066803794e+18,1597742540153028608,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597742960229380096,1572921838447087616,1.5729218384470876e+18,1597742960229380096,"[6, 8, 9, 3, 4, 0, 1, 5, 2, 7]"
1597743005363904512,949310106033971202,9.493101060339712e+17,1597743005363904512,"[6, 8, 4, 5, 9, 3, 0, 2, 1, 7]"
1597743254170394624,992122846641049602,9.921228466410496e+17,1597743254170394624,"[6, 8, 9, 3, 0, 7, 1, 2, 4, 5]"
1597743323338674176,20445088,20445088.0,1597743323338674176,"[6, 4, 5, 9, 7, 0, 2, 8, 3, 1]"
1597743458705616896,34639571,34639571.0,1597743458705616896,"[6, 4, 5, 9, 7, 3, 0, 8, 2, 1]"
1597743554558054400,731080410646609920,7.310804106466099e+17,1597743554558054400,"[6, 5, 7, 0, 1, 8, 4, 2, 9, 3]"
1597743793557868545,437979243,437979243.0,1597743793557868545,"[6, 8, 4, 7, 3, 0, 5, 1, 2, 9]"
1597743938668220416,1576511000349646848,1.5765110003496468e+18,1597743938668220416,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597744024026157056,446909366,446909366.0,1597744024026157056,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597744566987554816,1595063444839038984,1.595063444839039e+18,1597744566987554816,"[6, 4, 9, 7, 0, 3, 8, 1, 2, 5]"
1597744868306333697,1572631383876542464,1.2831207642046013e+18,1597640044835385344,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597745033486401536,4184953775,4184953775.0,1597745033486401536,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597745121998819330,1526922697627906048,1.526922697627906e+18,1597745121998819330,"[6, 8, 4, 5, 9, 7, 0, 2, 1, 3]"
1597745186050027522,1438588934838177797,14056280.0,1597690801127305216,"[6, 4, 5, 7, 9, 1, 8, 0, 2, 3]"
1597745266559717376,51272945,1.435355712289493e+18,1597636253813465089,"[6, 8, 9, 7, 3, 0, 2, 1, 4, 5]"
1597745392518848512,1236668070522834946,1.236668070522835e+18,1597745392518848512,"[6, 4, 9, 0, 7, 1, 8, 3, 5, 2]"
1597745583691034624,4605538581,4605538581.0,1597745583691034624,"[6, 4, 5, 9, 7, 0, 1, 8, 2, 3]"
1597745621980819456,1243897908832825345,1.2438979088328253e+18,1597745621980819456,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597745913383878656,2915277313,2915277313.0,1597745913383878656,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597746012340162560,1572796826595590146,1.5727968265955901e+18,1597746012340162560,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597746040462970881,878097046372315138,8.780970463723151e+17,1597746040462970881,"[6, 8, 4, 5, 9, 3, 0, 2, 1, 7]"
1597746079139004416,494213960,494213960.0,1597746079139004416,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1597746091054989313,1282800229583028224,1.2828002295830282e+18,1597746091054989313,"[6, 8, 5, 9, 7, 0, 3, 1, 2, 4]"
1597746107454717952,1120990758,1120990758.0,1597746107454717952,"[6, 8, 5, 9, 7, 3, 0, 1, 4, 2]"
1597746364196491264,1572921838447087616,1.5729218384470876e+18,1597746364196491264,"[6, 8, 4, 5, 9, 7, 0, 1, 2, 3]"
1597746441115512832,1095106431051841536,1.0951064310518415e+18,1597746441115512832,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597746501999960064,1626422784,1626422784.0,1597746501999960064,"[6, 8, 4, 5, 7, 2, 3, 1, 9, 0]"
1597746619692511232,76525143,76525143.0,1597746619692511232,"[6, 8, 4, 5, 9, 3, 0, 2, 7, 1]"
1597746621236011008,1087032000,1087032000.0,1597746621236011008,"[6, 8, 4, 5, 9, 3, 0, 2, 7, 1]"
1597746726152343552,1455974306,1455974306.0,1597746726152343552,"[6, 8, 4, 5, 9, 3, 0, 7, 2, 1]"
1597746737858629633,629497158,629497158.0,1597746737858629633,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597746777150861340,2267964218,2267964218.0,1597746777150861340,"[6, 8, 7, 0, 5, 2, 4, 3, 1, 9]"
1597746857941544960,1458706459433201664,1.4587064594332017e+18,1597746857941544960,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597746999025356800,878334868014452736,1.5703819303147356e+18,1597747000182681600,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1597747234313220101,1160113082607296512,45888354.0,1597747235101384705,"[6, 8, 4, 5, 9, 3, 0, 2, 1, 7]"
1597747669455216640,1283120764204601345,1.2831207642046013e+18,1597747669455216640,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597747716989521921,4702396335,4702396335.0,1597747716989521921,"[6, 8, 4, 5, 9, 3, 0, 7, 1, 2]"
1597747767593816066,948987289815867393,9.489872898158674e+17,1597747767593816066,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1597747802280722432,1591175748857069597,1.5911757488570696e+18,1597747802280722432,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597747831975989248,49986992,49986992.0,1597747831975989248,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597748076583989248,135435635,135435635.0,1597748076583989248,"[6, 8, 4, 2, 0, 7, 1, 5, 9, 3]"
1597748174181257217,1547258320678952960,1.547258320678953e+18,1597748174181257217,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597748333162147840,67662252,67662252.0,1597748333162147840,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597748348903051264,1257931319948070912,1.257931319948071e+18,1597748348903051264,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597748445384945664,1015773875228041217,1.0157738752280412e+18,1597748445384945664,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1597748948503961600,1577430254737670150,63070483.0,1597748949951172610,"[6, 8, 4, 5, 7, 3, 0, 9, 2, 1]"
1597749212229545984,1583104825432186883,1.583104825432187e+18,1597749212229545984,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597749314939654144,753269912701919232,7.532699127019192e+17,1597749314939654144,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597749335449821185,1571888709414289413,1.5718887094142894e+18,1597749335449821185,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597749389791232000,702121250148245504,7.021212501482455e+17,1597749389791232000,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597749493734068224,319827399,319827399.0,1597749493734068224,"[6, 8, 5, 9, 7, 3, 0, 4, 1, 2]"
1597749776434757633,794266768479027200,7.942667684790272e+17,1597749776434757633,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597749878616379392,319827399,319827399.0,1597749878616379392,"[6, 8, 5, 9, 7, 3, 0, 4, 2, 1]"
1597750165620002816,1283120764204601345,1.2831207642046013e+18,1597750165620002816,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597750176248045568,1443152340140371972,1.443152340140372e+18,1597750176248045568,"[6, 8, 4, 5, 7, 3, 2, 1, 0, 9]"
1597750220104040448,467978634,467978634.0,1597750220104040448,"[6, 8, 4, 5, 9, 7, 0, 3, 1, 2]"
1597750329533030406,36132073,52588600.0,1597626818479390720,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597750442645417984,1584632501510832128,143843372.0,1597687082545451008,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597750498211553281,1259544465309667328,1.2595444653096673e+18,1597750498211553281,"[6, 8, 4, 9, 3, 2, 5, 1, 0, 7]"
1597750521330544640,796201795483791360,7.962017954837914e+17,1597750521330544640,"[6, 8, 5, 9, 3, 0, 4, 1, 2, 7]"
1597750543945850881,479481175,479481175.0,1597750543945850881,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597750606080663553,1504795854582206466,1.5047958545822065e+18,1597750606080663553,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1597750607984459776,76720969,76720969.0,1597750607984459776,"[6, 8, 5, 3, 0, 1, 7, 4, 2, 9]"
1597750633016139776,413028444,413028444.0,1597750633016139776,"[6, 8, 9, 3, 0, 7, 1, 2, 4, 5]"
1597750736980672512,310634598,1.4041217477298831e+18,1597201606675599360,"[6, 7, 0, 5, 9, 1, 2, 8, 3, 4]"
1597750748665683971,1498764837601484801,1.4987648376014848e+18,1597750748665683971,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597750758484725761,3287861346,18841928.0,1596908627205312512,"[6, 9, 7, 3, 2, 0, 1, 8, 4, 5]"
1597750972087820288,1541495153298481152,1.323620295652057e+18,1595733314303827970,"[6, 8, 5, 9, 7, 3, 0, 4, 1, 2]"
1597751054233636867,1579021039450857472,1.5790210394508575e+18,1597751054233636867,"[6, 4, 5, 9, 3, 8, 7, 2, 0, 1]"
1597751194117865473,125438129,125438129.0,1597751194117865473,"[6, 8, 5, 9, 3, 0, 1, 4, 7, 2]"
1597751212031418368,919485239579119616,9.194852395791196e+17,1597751212031418368,"[6, 8, 4, 9, 7, 0, 3, 1, 5, 2]"
1597751230528630784,2563382947,2563382947.0,1597751230528630784,"[6, 8, 4, 9, 7, 0, 2, 1, 3, 5]"
1597751513861959680,1150023710675369984,1.15002371067537e+18,1597751513861959680,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597751564047126528,1019145299380580353,1.0191452993805804e+18,1597751564047126528,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597751844058845191,1590721456056504321,1.5907214560565043e+18,1597751844058845191,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597751916007927809,1389484125673897984,1.389484125673898e+18,1597751916007927809,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597752179997102082,572669255,319827399.0,1597588656956530689,"[6, 8, 5, 7, 3, 0, 1, 4, 9, 2]"
1597752311992000518,115097171,1.4222569989309153e+18,1597703715439652864,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597752330937831424,1491641750540144643,629771925.0,1597752770299240448,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1597752439599673344,1032037209090781186,236636515.0,1597738427230961664,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597752655111421952,362805136,362805136.0,1597752655111421952,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597752770299240448,629771925,145090775.0,1597752771620392960,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597752774745550849,1563082765657985026,1.1863110195739812e+18,1597660489538244610,"[6, 4, 9, 3, 0, 1, 7, 8, 2, 5]"
1597753238241312769,1222034652023537664,453503883.0,1597753240598478848,"[6, 8, 4, 5, 9, 3, 0, 7, 1, 2]"
1597753366008188929,1574535328349663232,1.5745353283496632e+18,1597753366008188929,"[6, 8, 4, 5, 9, 7, 0, 3, 2, 1]"
1597753373797015552,188434915,188434915.0,1597753373797015552,"[6, 4, 9, 7, 0, 8, 5, 3, 1, 2]"
1597753377945161729,966094860842348545,9.660948608423485e+17,1597753377945161729,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597753473118121984,991016021061455873,9.910160210614559e+17,1597753473118121984,"[6, 4, 5, 9, 3, 0, 7, 1, 2, 8]"
1597753498422366208,849171301528948737,8.491713015289487e+17,1597753498422366208,"[6, 8, 5, 7, 3, 4, 9, 0, 1, 2]"
1597753677405892609,1574806315951656969,1.574806315951657e+18,1597753677405892609,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597753966346936320,1574562616470544408,1.5745626164705444e+18,1597753966346936320,"[6, 4, 9, 7, 0, 2, 8, 3, 5, 1]"
1597754056768131072,1312805108913246213,1.3128051089132462e+18,1597754056768131072,"[6, 8, 4, 5, 7, 3, 0, 9, 1, 2]"
1597754180856598528,509196792,509196792.0,1597754180856598528,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1597754290063298560,1445275598230888450,564993758.0,1597754290373697536,"[6, 8, 4, 9, 0, 7, 2, 1, 5, 3]"
1597754337622888448,1531416483879866369,119559261.0,1597754338470133761,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1597754338470133761,119559261,119559261.0,1597754338470133761,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1597754378470846464,40019154,1344513320.0,1597662004428292102,"[6, 8, 4, 5, 9, 3, 0, 2, 7, 1]"
1597754406774411265,1178515707555991552,1.4255011143262085e+18,1597705071948886017,"[6, 9, 3, 0, 5, 4, 1, 8, 7, 2]"
1597754802154663936,1541803638443622400,1.5418036384436224e+18,1597754802154663936,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597754932559753216,851251582759047168,1087032000.0,1597746621236011008,"[6, 8, 4, 5, 9, 3, 0, 2, 7, 1]"
1597755287032987650,713665835123019778,7.136658351230198e+17,1597755287032987650,"[6, 8, 4, 5, 9, 3, 0, 2, 1, 7]"
1597755308293918720,1520495288,1520495288.0,1597755308293918720,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1597755425604403200,1345044672,1345044672.0,1597755425604403200,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1597755485968818176,761705215,761705215.0,1597755485968818176,"[6, 4, 5, 9, 7, 3, 0, 8, 2, 1]"
1597755494193459201,1300816103208349701,1.3008161032083497e+18,1597755494193459201,"[6, 8, 5, 9, 3, 0, 7, 1, 4, 2]"
1597755624032702464,150841696,315320072.0,1597689150266052608,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597755713450672129,402504753,402504753.0,1597755713450672129,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597755949833281541,713113433391038464,7.131134333910385e+17,1597755949833281541,"[6, 8, 4, 9, 7, 3, 0, 1, 2, 5]"
1597756190510850049,265060527,265060527.0,1597756190510850049,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597756246345809920,977471687049428993,1.1744523175271383e+18,1597756248359075841,"[6, 8, 5, 9, 7, 0, 3, 2, 4, 1]"
1597756523811590145,1183833372684177410,1.1838333726841774e+18,1597756523811590145,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1597756558280380416,1574806315951656969,1.574806315951657e+18,1597756558280380416,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597756821720436737,1345044672,1345044672.0,1597756821720436737,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597757075056041985,1588010001599266823,1.5880100015992668e+18,1597757075056041985,"[6, 8, 4, 5, 7, 3, 0, 1, 2, 9]"
1597757106484293632,2969438835,2969438835.0,1597757106484293632,"[6, 8, 5, 7, 3, 0, 4, 1, 9, 2]"
1597757301531844614,1593239843546750976,1.593239843546751e+18,1597757301531844614,"[6, 8, 5, 9, 7, 3, 4, 1, 2, 0]"
1597757301565317120,45888354,45888354.0,1597757301565317120,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597757302580207616,1544752051720138752,1.5447520517201388e+18,1597757302580207616,"[6, 8, 4, 5, 9, 7, 2, 1, 0, 3]"
1597757310658658307,112523709,112523709.0,1597757310658658307,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1597757504557309952,1575209582850342936,1.575209582850343e+18,1597757504557309952,"[6, 4, 0, 2, 1, 7, 9, 8, 5, 3]"
1597757554683432963,1455688603162480643,1.4556886031624806e+18,1597757554683432963,"[6, 8, 4, 9, 7, 0, 2, 5, 1, 3]"
1597757565441802245,161215529,161215529.0,1597757565441802245,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597757857944211456,468457155,8.420880740918886e+17,1597757858212630529,"[6, 5, 9, 3, 0, 8, 4, 1, 7, 2]"
1597757866378932226,737836471223078915,1.5525682980421632e+18,1597757871176892418,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1597758317690224640,1437128779193851910,1.437128779193852e+18,1597758317690224640,"[6, 8, 5, 7, 0, 1, 3, 4, 9, 2]"
1597758352914014211,983148756144218112,9.831487561442181e+17,1597758352914014211,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1597758379971448832,1351324480061251586,1.3513244800612516e+18,1597758379971448832,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1597758530882150401,39137321,39137321.0,1597758530882150401,"[6, 8, 4, 5, 9, 0, 3, 1, 7, 2]"
1597758560452083714,1593242294408183812,1.5932422944081838e+18,1597758560452083714,"[6, 8, 5, 9, 7, 3, 1, 4, 2, 0]"
1597758815302479872,1572796826595590146,1.5727968265955901e+18,1597758815302479872,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597758911964393473,893544234,893544234.0,1597758911964393473,"[6, 8, 4, 5, 9, 3, 0, 7, 2, 1]"
1597759043837517825,1103257204185010176,1.1032572041850102e+18,1597759043837517825,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1597759084677459968,1462713335468769283,1.1863110195739812e+18,1597660489538244610,"[6, 4, 9, 3, 0, 1, 7, 8, 2, 5]"
1597759267960139776,1485735688972779521,1.4857356889727795e+18,1597759267960139776,"[6, 8, 9, 7, 3, 0, 4, 1, 5, 2]"
1597759363975741441,917809855,917809855.0,1597759363975741441,"[6, 8, 4, 5, 9, 3, 0, 2, 1, 7]"
1597759618804875264,242599806,242599806.0,1597759618804875264,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597759818302775296,1593237073267343363,1.385351121603076e+18,1597759818302775296,"[6, 8, 4, 5, 9, 7, 3, 1, 2, 0]"
1597759865891717120,1572796826595590146,1.5727968265955901e+18,1597759865891717120,"[6, 8, 4, 5, 9, 0, 3, 7, 1, 2]"
1597760884512010241,1431489050742083585,1.4314890507420836e+18,1597760884512010241,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597760915189137408,2905556369,2905556369.0,1597760915189137408,"[6, 5, 3, 0, 8, 4, 9, 2, 1, 7]"
1597760942049492994,1577862190568275969,1.577862190568276e+18,1597760942049492994,"[6, 4, 9, 7, 3, 0, 8, 5, 1, 2]"
1597760983166246913,1572796826595590146,1.5727968265955901e+18,1597760983166246913,"[6, 8, 4, 5, 9, 0, 3, 7, 1, 2]"
1597761076568858625,17548080,17548080.0,1597761076568858625,"[6, 8, 4, 5, 9, 7, 3, 1, 0, 2]"
1597761219456557056,1343403295033987072,1.343403295033987e+18,1597761219456557056,"[6, 8, 4, 9, 7, 0, 2, 1, 5, 3]"
1597761228985835520,394156956,394156956.0,1597761228985835520,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597761350503378944,1503327330189844480,1.5033273301898445e+18,1597761350503378944,"[6, 8, 9, 7, 3, 0, 1, 4, 5, 2]"
1597761572528525312,27197792,27197792.0,1597761572528525312,"[6, 8, 4, 5, 9, 3, 0, 7, 2, 1]"
1597761619253088256,228958821,228958821.0,1597761619253088256,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597761846387560448,1283120764204601345,1.2831207642046013e+18,1597761846387560448,"[6, 8, 4, 9, 7, 3, 0, 2, 1, 5]"
1597761917371961350,1157128312877006850,1.1571283128770068e+18,1597761917371961350,"[6, 8, 4, 5, 9, 0, 7, 3, 1, 2]"
1597762245470998529,1167754860604874752,1.1677548606048748e+18,1597762245470998529,"[6, 8, 9, 3, 0, 7, 1, 2, 4, 5]"
1597762334721806339,152142811,152142811.0,1597762334721806339,"[6, 4, 5, 9, 3, 0, 1, 8, 2, 7]"
1597762420998823936,1455723872892817409,1.4557238728928174e+18,1597762420998823936,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1597763213252100096,1386398418,1386398418.0,1597763213252100096,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597763574411075586,1583272582270406658,119559261.0,1597754338470133761,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1597763742061965313,1588919624149700612,1.5889196241497006e+18,1597763742061965313,"[6, 8, 4, 5, 9, 0, 3, 7, 1, 2]"
1597763966742433792,1596499825238982656,138372303.0,1597763968764096512,"[6, 4, 9, 7, 3, 0, 1, 8, 2, 5]"
1597764164725850113,1575866232623927297,1.5758662326239273e+18,1597764164725850113,"[6, 8, 4, 9, 7, 3, 0, 2, 5, 1]"
1597764184921747456,2797725669,2797725669.0,1597764184921747456,"[6, 8, 4, 5, 7, 3, 0, 1, 2, 9]"
1597764201963212800,145787881,145787881.0,1597764201963212800,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597764357559300096,1087032000,1087032000.0,1597764357559300096,"[6, 8, 4, 5, 9, 3, 0, 2, 7, 1]"
1597764373497675776,1103609284481429504,1.1036092844814295e+18,1597764373497675776,"[6, 4, 5, 7, 3, 2, 8, 1, 0, 9]"
1597764723663310850,571715780,571715780.0,1597764723663310850,"[6, 8, 5, 9, 7, 3, 0, 4, 2, 1]"
1597764850931093506,1572723500166569984,1.57272350016657e+18,1597764850931093506,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1597764851857752064,216893584,216893584.0,1597764851857752064,"[6, 4, 5, 9, 3, 0, 8, 1, 7, 2]"
1597764927883968513,1478171752295501831,1.4781717522955018e+18,1597764927883968513,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1597764935752515585,1596944257239105545,1.5969442572391055e+18,1597764935752515585,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597765016685785088,1050582585355788288,1.0505825853557883e+18,1597765016685785088,"[6, 8, 4, 5, 9, 3, 0, 1, 2, 7]"
1597765082124931072,1588919624149700612,1.5889196241497006e+18,1597765082124931072,"[6, 8, 4, 5, 9, 3, 0, 7, 1, 2]"
1597765311549542400,266395465,138372303.0,1597765312165908483,"[6, 4, 5, 9, 7, 3, 2, 8, 0, 1]"
1597765357649137664,1427179455701667844,1.4271794557016678e+18,1597765357649137664,"[6, 8, 5, 9, 7, 0, 4, 1, 3, 2]"
1597765632342491136,4550317786,4550317786.0,1597765632342491136,"[6, 8, 4, 5, 9, 3, 0, 7, 1, 2]"
1597765848353378304,1474874358791385088,243481314.0,1597733613876875264,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
1597766387841179649,1233246575507304453,1.2332465755073044e+18,1597766387841179649,"[6, 4, 5, 9, 3, 0, 8, 1, 7, 2]"
1597766394921496577,1502627222712205317,1.3300824002993398e+18,1597575892515147777,"[6, 4, 5, 9, 7, 3, 0, 8, 2, 1]"
1597766682566881280,329325395,60783724.0,1597755736704286721,"[6, 8, 4, 5, 9, 3, 0, 1, 7, 2]"
